"supplier_name","po_value","pro_class_description","cpv_code1","cpv_code2","cpv_code3","cpv_code4","cpv_code5","cpv_code6","cpv_code7","cpv_code8","cpv_code9","cpv_code10","cpv_code11","cpv_code12","cpv_code13","cpv_code14","cpv_code15","cpv_code16","cpv_code17","cpv_code18","cpv_code19","cpv_code20","cpv_code21","cpv_code22","cpv_code23","cpv_code24","cpv_code25","cpv_code26","cpv_code27","cpv_code28"
"Access Independent","8400","Human Resources Temporary & Agency Staff ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Access Independent","13155","Human Resources Temporary & Agency Staff ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Access Independent","25000","Human Resources Temporary & Agency Staff ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2448","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2488","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2488","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2488","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","612","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","612","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","612","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","4590","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","4590","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","4590","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","1147.5","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","1147.5","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","1147.5","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","5850","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","3600","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2100","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMP (UK) Ltd","8365","Human Resources Recruitment & Assessment ","79600000|79620000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","38176.2","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","10500","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","29256.4","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","55632.6","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","52019.7","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","12020","Facilities & Management Services Security ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","44841.8","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","743228","Cleaning & Janitorial  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","4824.11","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","597.93","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","2335.02","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","1674.44","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","11159.3","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5412","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","9401.79","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5017.08","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","621.84","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","2428.42","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","1741.42","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","795040","Cleaning & Janitorial  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","40872.1","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","12253.3","Facilities & Management Services Security ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","55415.9","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","46767.2","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5000","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","45796.8","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","7000","Cleaning & Janitorial  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","22525.8","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","22525.8","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","6500","Cleaning & Janitorial  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","7161.34","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","6387.23","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","8103.6","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","6367.72","Cleaning & Janitorial  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5501.28","Cleaning & Janitorial  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","4236.43","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","3805.73","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","7299.65","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","4956.34","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","3666.4","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","52.69","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","4585.32","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5525.39","Catering Food & Beverages ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","382.72","Consultancy   ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","2864.42","Consultancy   ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","1118.26","Consultancy   ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","1219.92","Consultancy   ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","89.7","Consultancy   ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","16845.6","Cleaning & Janitorial  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","9000","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","4685.1","Vehicle Management  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","993.6","Vehicle Management  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","17182.5","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","20822","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","15000","Arts & Leisure Services  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","20000","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","34193.3","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","31801.1","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","773616","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","23572.8","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","31414.2","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","8162.45","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","552350","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","16081.1","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","11362","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","43169.9","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","45000","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","45000","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","16293.1","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","21030.1","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5880.52","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","35099.6","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","272898","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5280","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","14917.3","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","12401.9","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","6164.56","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5555.18","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","21424.9","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","13607.1","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","20002.5","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","30267.6","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5577.5","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","7270.99","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","8352.7","Cleaning & Janitorial  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","19531.5","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","17277.4","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","6412.5","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","10524","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","7208.82","Works - Construction, Repair & Maintenance Buildings Surveys","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","31160.8","Arts & Leisure Services  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","58579.1","Arts & Leisure Services  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","9526","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","122496","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","12039","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5420","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","10782.2","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","113795","Highway Equipment & Materials    ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","3210","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","630","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","230","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","1825","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","2345","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","3600","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","470","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","2150","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","885","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","660","Supplies and services","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","4300","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","5170","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","68597.2","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","16611.1","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","324979","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","14106","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","163000","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","18000","Horticultural  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","7421.94","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","42656.8","Catering  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Totally Local Company Ltd","56132.7","Works - Construction, Repair & Maintenance  ","90919300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
