"supplier_name","total_value","service","cpv_code1","cpv_code2","cpv_code3","cpv_code4","cpv_code5","cpv_code6","cpv_code7","cpv_code8","cpv_code9","cpv_code10","cpv_code11","cpv_code12","cpv_code13","cpv_code14","cpv_code15","cpv_code16","cpv_code17","cpv_code18","cpv_code19","cpv_code20","cpv_code21","cpv_code22","cpv_code23","cpv_code24","cpv_code25","cpv_code26","cpv_code27","cpv_code28"
"Mott MacDonald Limited","7822.63","EARLY HELP AND SCHOOLS","63520000|66000000|71356300|71530000|71621000|72000000|73000000|75211200|79314000|79415200|85300000|90714000","|71310000|80540000","|71314000","|71313430","|79311400","|79990000","|71313440","","","","","","","","","","","","","","","","","","","","",""
"Mott MacDonald Limited","13000","EARLY HELP AND SCHOOLS","63520000|66000000|71356300|71530000|71621000|72000000|73000000|75211200|79314000|79415200|85300000|90714000","|71310000|80540000","|71314000","|71313430","|79311400","|79990000","|71313440","","","","","","","","","","","","","","","","","","","","",""
"Mott MacDonald Limited","8518","EARLY HELP AND SCHOOLS","63520000|66000000|71356300|71530000|71621000|72000000|73000000|75211200|79314000|79415200|85300000|90714000","|71310000|80540000","|71314000","|71313430","|79311400","|79990000","|71313440","","","","","","","","","","","","","","","","","","","","",""
"Mott MacDonald Limited","6311.21","ECONOMY DIRECTORATE","63520000|66000000|71356300|71530000|71621000|72000000|73000000|75211200|79314000|79415200|85300000|90714000","|71310000|80540000","|71314000","|71313430","|79311400","|79990000","|71313440","","","","","","","","","","","","","","","","","","","","",""
"Mouchel Ltd","9752","PROPERTY AND HIGHWAYS","71000000|71311210","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mouchel Ltd","10000","PROPERTY AND HIGHWAYS","71000000|71311210","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRM Street Furniture LTD","10125","NEIGHBOURHOODS AND ENVIRONMENT","98370000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRM Street Furniture LTD","5375","NEIGHBOURHOODS AND ENVIRONMENT","98370000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRM Street Furniture LTD","5375","NEIGHBOURHOODS AND ENVIRONMENT","98370000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Newcastle City Council","60000","CHILDREN’S SOCIAL CARE","34992100|45233130|50232000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northern Commercials","77345","NEIGHBOURHOODS AND ENVIRONMENT","34113000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","31820.3","NEIGHBOURHOODS AND ENVIRONMENT","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","35400","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","6360","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","9000","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","9000","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","6580","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","9000","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","5968","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","5000","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","5500","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","8550","FINANCE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","5780","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","10052","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","8550","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","10000","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","8550","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","8550","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","10000","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","8625","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","9150","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","5780","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","9150","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","10000","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","9150","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","10000","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","9150","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","9150","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","22525","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","36600","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","17250","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","19043.5","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","6000","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","38400","RESOURCES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","17250","CUSTOMERS & CORPORATE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","17267.8","CUSTOMERS & CORPORATE SERVICES","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","10052","NEIGHBOURHOODS AND ENVIRONMENT","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","17507.8","NEIGHBOURHOODS AND ENVIRONMENT","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","10052","NEIGHBOURHOODS AND ENVIRONMENT","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","17250","NEIGHBOURHOODS AND ENVIRONMENT","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services (UK) Ltd","17702.9","NEIGHBOURHOODS AND ENVIRONMENT","48000000|72267000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","31820.3","NEIGHBOURHOODS AND ENVIRONMENT","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","35400","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","6360","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","9000","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","9000","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","6580","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","9000","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","5968","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","5000","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","5500","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","8550","FINANCE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","5780","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","10052","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","8550","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","10000","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","8550","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","8550","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","10000","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","8625","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","9150","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","5780","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","9150","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","10000","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","9150","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","10000","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","9150","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","9150","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","22525","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","36600","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","17250","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","19043.5","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","6000","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","38400","RESOURCES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","17250","CUSTOMERS & CORPORATE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","17267.8","CUSTOMERS & CORPORATE SERVICES","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","10052","NEIGHBOURHOODS AND ENVIRONMENT","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","17507.8","NEIGHBOURHOODS AND ENVIRONMENT","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","10052","NEIGHBOURHOODS AND ENVIRONMENT","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","17250","NEIGHBOURHOODS AND ENVIRONMENT","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Northgate Public Services UK Ltd","17702.9","NEIGHBOURHOODS AND ENVIRONMENT","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NPOWER LIMITED","168661","PROPERTY AND HIGHWAYS","9310000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NPOWER LIMITED","117834","PROPERTY AND HIGHWAYS","9310000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NPOWER LIMITED","130289","PROPERTY AND HIGHWAYS","9310000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NPOWER LIMITED","109547","PROPERTY AND HIGHWAYS","9310000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NPOWER LIMITED","1218900","PROPERTY AND HIGHWAYS","9310000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
