Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,KFC,Catering Supplies,Catering Food & Beverages ,28.03.2017,16.04.2017,GPC03170000149,37.57
Stockport MBC,Services to People,Childrens & Educational Services,MCDONALDS,Catering Supplies,Catering Food & Beverages ,30.03.2017,16.04.2017,GPC03170000150,12.47
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Library Equipment,Education Library Books ,06.03.2017,16.04.2017,GPC03170000151,23.96
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,08.03.2017,16.04.2017,GPC03170000152,2.10
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,13.03.2017,16.04.2017,GPC03170000153,2.79
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS BREDBURY,Furniture and Equipment,Furniture & Soft Furnishings  ,13.03.2017,16.04.2017,GPC03170000154,31.98
Stockport MBC,Services to People,Childrens & Educational Services,www.groupon.co.uk,Furniture and Equipment,Furniture & Soft Furnishings  ,13.03.2017,16.04.2017,GPC03170000155,51.98
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Furniture and Equipment,Furniture & Soft Furnishings  ,13.03.2017,16.04.2017,GPC03170000156,17.65
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,16.03.2017,16.04.2017,GPC03170000157,21.94
Stockport MBC,Services to People,Childrens & Educational Services,FTPE WEBTIS 1,Travelling Expenses,Human Resources Travel & Subsistence ,16.03.2017,16.04.2017,GPC03170000158,72.90
Stockport MBC,Services to People,Childrens & Educational Services,HOME BARGAINS,Furniture and Equipment,Furniture & Soft Furnishings  ,16.03.2017,16.04.2017,GPC03170000159,6.07
