Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,PITCHUP 0STX9CTS,Care Payments,Social Community Care Supplies & Services  ,06.08.2019,16.09.2019,GPC08190000053,6.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GRAFF-CITY.COM,Furniture and Equipment,Furniture & Soft Furnishings  ,06.08.2019,16.09.2019,GPC08190000054,139.99
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Expenses and Allowances,Human Resources Training & Conferences ,06.08.2019,16.09.2019,GPC08190000055,68.00
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Expenses and Allowances,Human Resources Training & Conferences ,06.08.2019,16.09.2019,GPC08190000056,68.00
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Expenses and Allowances,Human Resources Training & Conferences ,06.08.2019,16.09.2019,GPC08190000057,68.00
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Expenses and Allowances,Human Resources Training & Conferences ,06.08.2019,16.09.2019,GPC08190000058,68.00
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Expenses and Allowances,Human Resources Training & Conferences ,06.08.2019,16.09.2019,GPC08190000059,68.00
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Expenses and Allowances,Human Resources Training & Conferences ,06.08.2019,16.09.2019,GPC08190000060,68.00
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Expenses and Allowances,Human Resources Training & Conferences ,06.08.2019,16.09.2019,GPC08190000061,68.00
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Expenses and Allowances,Human Resources Training & Conferences ,06.08.2019,16.09.2019,GPC08190000062,68.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,05.08.2019,16.09.2019,GPC08190000063,138.70
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,05.08.2019,16.09.2019,GPC08190000064,138.70
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,05.08.2019,16.09.2019,GPC08190000065,138.70
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,05.08.2019,16.09.2019,GPC08190000066,"1,599.90"
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Expenses and Allowances,Human Resources Training & Conferences ,05.08.2019,16.09.2019,GPC08190000067,70.05
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,05.08.2019,16.09.2019,GPC08190000068,138.70
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Expenses and Allowances,Human Resources Training & Conferences ,05.08.2019,16.09.2019,GPC08190000069,212.24
