Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,25.01.2017,16.02.2017,GPC01170000037,18.53
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,26.01.2017,16.02.2017,GPC01170000038,18.75
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,27.01.2017,16.02.2017,GPC01170000039,3.70
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,30.01.2017,16.02.2017,GPC01170000040,52.11
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,01.02.2017,16.02.2017,GPC01170000041,22.84
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,06.01.2017,16.02.2017,GPC01170000042,9.50
Stockport MBC,Services to People,Childrens & Educational Services,MACDONALD HOTELS MANCH,Travelling Expenses,Human Resources Travel & Subsistence ,11.01.2017,16.02.2017,GPC01170000043,15.00
Stockport MBC,Services to People,Childrens & Educational Services,UNIVERSITY OF SALFORD,Travelling Expenses,Human Resources Travel & Subsistence ,18.01.2017,16.02.2017,GPC01170000044,25.00
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,20.01.2017,16.02.2017,GPC01170000045,12.00
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,23.01.2017,16.02.2017,GPC01170000046,2.10
Stockport MBC,Services to People,Childrens & Educational Services,THE LANES PARKING,Travelling Expenses,Human Resources Travel & Subsistence ,30.01.2017,16.02.2017,GPC01170000047,3.00
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,31.01.2017,16.02.2017,GPC01170000048,12.00
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2017,16.02.2017,GPC01170000049,89.20
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2017,16.02.2017,GPC01170000050,230.27
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.01.2017,16.02.2017,GPC01170000051,124.49
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,16.01.2017,16.02.2017,GPC01170000052,25.50
Stockport MBC,Corporate and Support Services,Central Support Costs,ETI LTD,Furniture and Equipment,Environmental Services Technical Equipment ,17.01.2017,16.02.2017,GPC01170000053,13.20
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,DUNELM ONLINE ORDER,Furniture and Equipment,Environmental Services Technical Equipment ,18.01.2017,16.02.2017,GPC01170000054,17.94
